# Region type : patch outlet
# Faces  :    4
# Area   :    1.156000e-03
# Time        	sum(phi)
0.0475        	5.780000e-05
0.048         	5.780000e-05
0.0485        	5.780000e-05
0.049         	5.780000e-05
0.0495        	5.780000e-05
0.05          	5.780000e-05
0.0505        	5.780000e-05
0.051         	5.780000e-05
0.0515        	5.780000e-05
0.052         	5.780000e-05
0.0525        	5.780000e-05
0.053         	5.780000e-05
0.0535        	5.780000e-05
0.054         	5.780000e-05
0.0545        	5.780000e-05
0.055         	5.780000e-05
0.0555        	5.780000e-05
0.056         	5.780000e-05
0.0565        	5.780000e-05
0.057         	5.780000e-05
0.0575        	5.780000e-05
0.058         	5.780000e-05
0.0585        	5.780000e-05
0.059         	5.780000e-05
0.0595        	5.780000e-05
0.06          	5.780000e-05
0.0605        	5.780000e-05
0.061         	5.780000e-05
0.0615        	5.780000e-05
0.062         	5.780000e-05
0.0625        	5.780000e-05
0.063         	5.780000e-05
0.0635        	5.780000e-05
0.064         	5.780000e-05
0.0645        	5.780000e-05
0.065         	5.780000e-05
0.0655        	5.780000e-05
0.066         	5.780000e-05
0.0665        	5.780000e-05
0.067         	5.780000e-05
0.0675        	5.780000e-05
0.068         	5.780000e-05
0.0685        	5.780000e-05
0.069         	5.780000e-05
0.0695        	5.780000e-05
0.07          	5.780000e-05
0.0705        	5.780000e-05
0.071         	5.780000e-05
0.0715        	5.780000e-05
0.072         	5.780000e-05
0.0725        	5.780000e-05
0.073         	5.780000e-05
0.0735        	5.780000e-05
0.074         	5.780000e-05
0.0745        	5.780000e-05
0.075         	5.780000e-05
0.0755        	5.780000e-05
0.076         	5.780000e-05
0.0765        	5.780000e-05
0.077         	5.780000e-05
0.0775        	5.780000e-05
0.078         	5.780000e-05
0.0785        	5.780000e-05
0.079         	5.780000e-05
0.0795        	5.780000e-05
0.08          	5.780000e-05
0.0805        	5.780000e-05
0.081         	5.780000e-05
0.0815        	5.780000e-05
0.082         	5.780000e-05
0.0825        	5.780000e-05
0.083         	5.780000e-05
0.0835        	5.780000e-05
0.084         	5.780000e-05
0.0845        	5.780000e-05
0.085         	5.780000e-05
0.0855        	5.780000e-05
0.086         	5.780000e-05
0.0865        	5.780000e-05
0.087         	5.780000e-05
0.0875        	5.780000e-05
0.088         	5.780000e-05
0.0885        	5.780000e-05
0.089         	5.780000e-05
0.0895        	5.780000e-05
0.09          	5.780000e-05
0.0905        	5.780000e-05
0.091         	5.780000e-05
0.0915        	5.780000e-05
0.092         	5.780000e-05
0.0925        	5.780000e-05
0.093         	5.780000e-05
0.0935        	5.780000e-05
0.094         	5.780000e-05
0.0945        	5.780000e-05
0.095         	5.780000e-05
0.0955        	5.780000e-05
0.096         	5.780000e-05
0.0965        	5.780000e-05
0.097         	5.780000e-05
0.0975        	5.780000e-05
0.098         	5.780000e-05
0.0985        	5.780000e-05
0.099         	5.780000e-05
0.0995        	5.780000e-05
0.1           	5.780000e-05
0.1005        	5.780000e-05
0.101         	5.780000e-05
0.1015        	5.780000e-05
0.102         	5.780000e-05
0.1025        	5.780000e-05
0.103         	5.780000e-05
0.1035        	5.780000e-05
0.104         	5.780000e-05
0.1045        	5.780000e-05
0.105         	5.780000e-05
0.1055        	5.780000e-05
0.106         	5.780000e-05
0.1065        	5.780000e-05
0.107         	5.780000e-05
0.1075        	5.780000e-05
0.108         	5.780000e-05
0.1085        	5.780000e-05
0.109         	5.780000e-05
0.1095        	5.780000e-05
0.11          	5.780000e-05
0.1105        	5.780000e-05
0.111         	5.780000e-05
0.1115        	5.780000e-05
0.112         	5.780000e-05
0.1125        	5.780000e-05
0.113         	5.780000e-05
0.1135        	5.780000e-05
0.114         	5.780000e-05
0.1145        	5.780000e-05
0.115         	5.780000e-05
0.1155        	5.780000e-05
0.116         	5.780000e-05
0.1165        	5.780000e-05
0.117         	5.780000e-05
0.1175        	5.780000e-05
0.118         	5.780000e-05
0.1185        	5.780000e-05
0.119         	5.780000e-05
0.1195        	5.780000e-05
0.12          	5.780000e-05
0.1205        	5.780000e-05
0.121         	5.780000e-05
0.1215        	5.780000e-05
0.122         	5.780000e-05
0.1225        	5.780000e-05
0.123         	5.780000e-05
0.1235        	5.780000e-05
0.124         	5.780000e-05
0.1245        	5.780000e-05
0.125         	5.780000e-05
0.1255        	5.780000e-05
0.126         	5.780000e-05
0.1265        	5.780000e-05
0.127         	5.780000e-05
0.1275        	5.780000e-05
0.128         	5.780000e-05
0.1285        	5.780000e-05
0.129         	5.780000e-05
0.1295        	5.780000e-05
0.13          	5.780000e-05
0.1305        	5.780000e-05
0.131         	5.780000e-05
0.1315        	5.780000e-05
0.132         	5.780000e-05
0.1325        	5.780000e-05
0.133         	5.780000e-05
0.1335        	5.780000e-05
0.134         	5.780000e-05
0.1345        	5.780000e-05
0.135         	5.780000e-05
0.1355        	5.780000e-05
0.136         	5.780000e-05
0.1365        	5.780000e-05
0.137         	5.780000e-05
0.1375        	5.780000e-05
0.138         	5.780000e-05
0.1385        	5.780000e-05
0.139         	5.780000e-05
0.1395        	5.780000e-05
0.14          	5.780000e-05
0.1405        	5.780000e-05
0.141         	5.780000e-05
0.1415        	5.780000e-05
0.142         	5.780000e-05
0.1425        	5.780000e-05
0.143         	5.780000e-05
0.1435        	5.780000e-05
0.144         	5.780000e-05
0.1445        	5.780000e-05
0.145         	5.780000e-05
0.1455        	5.780000e-05
0.146         	5.780000e-05
0.1465        	5.780000e-05
0.147         	5.780000e-05
0.1475        	5.780000e-05
0.148         	5.780000e-05
0.1485        	5.780000e-05
0.149         	5.780000e-05
0.1495        	5.780000e-05
0.15          	5.780000e-05
0.1505        	5.780000e-05
0.151         	5.780000e-05
0.1515        	5.780000e-05
0.152         	5.780000e-05
0.1525        	5.780000e-05
0.153         	5.780000e-05
0.1535        	5.780000e-05
0.154         	5.780000e-05
0.1545        	5.780000e-05
0.155         	5.780000e-05
0.1555        	5.780000e-05
0.156         	5.780000e-05
0.1565        	5.780000e-05
0.157         	5.780000e-05
0.1575        	5.780000e-05
0.158         	5.780000e-05
0.1585        	5.780000e-05
0.159         	5.780000e-05
0.1595        	5.780000e-05
0.16          	5.780000e-05
0.1605        	5.780000e-05
0.161         	5.780000e-05
0.1615        	5.780000e-05
0.162         	5.780000e-05
0.1625        	5.780000e-05
0.163         	5.780000e-05
0.1635        	5.780000e-05
0.164         	5.780000e-05
0.1645        	5.780000e-05
0.165         	5.780000e-05
0.1655        	5.780000e-05
0.166         	5.780000e-05
0.1665        	5.780000e-05
0.167         	5.780000e-05
0.1675        	5.780000e-05
0.168         	5.780000e-05
0.1685        	5.780000e-05
0.169         	5.780000e-05
0.1695        	5.780000e-05
0.17          	5.780000e-05
0.1705        	5.780000e-05
0.171         	5.780000e-05
0.1715        	5.780000e-05
0.172         	5.780000e-05
0.1725        	5.780000e-05
0.173         	5.780000e-05
0.1735        	5.780000e-05
0.174         	5.780000e-05
0.1745        	5.780000e-05
0.175         	5.780000e-05
0.1755        	5.780000e-05
0.176         	5.780000e-05
0.1765        	5.780000e-05
0.177         	5.780000e-05
0.1775        	5.780000e-05
0.178         	5.780000e-05
0.1785        	5.780000e-05
0.179         	5.780000e-05
0.1795        	5.780000e-05
0.18          	5.780000e-05
0.1805        	5.780000e-05
0.181         	5.780000e-05
0.1815        	5.780000e-05
0.182         	5.780000e-05
0.1825        	5.780000e-05
0.183         	5.780000e-05
0.1835        	5.780000e-05
0.184         	5.780000e-05
0.1845        	5.780000e-05
0.185         	5.780000e-05
0.1855        	5.780000e-05
0.186         	5.780000e-05
0.1865        	5.780000e-05
0.187         	5.780000e-05
0.1875        	5.780000e-05
0.188         	5.780000e-05
0.1885        	5.780000e-05
0.189         	5.780000e-05
0.1895        	5.780000e-05
0.19          	5.780000e-05
0.1905        	5.780000e-05
0.191         	5.780000e-05
0.1915        	5.780000e-05
0.192         	5.780000e-05
0.1925        	5.780000e-05
0.193         	5.780000e-05
0.1935        	5.780000e-05
0.194         	5.780000e-05
0.1945        	5.780000e-05
0.195         	5.780000e-05
0.1955        	5.780000e-05
0.196         	5.780000e-05
0.1965        	5.780000e-05
0.197         	5.780000e-05
0.1975        	5.780000e-05
0.198         	5.780000e-05
0.1985        	5.780000e-05
0.199         	5.780000e-05
0.1995        	5.780000e-05
0.2           	5.780000e-05
0.2005        	5.780000e-05
0.201         	5.780000e-05
0.2015        	5.780000e-05
0.202         	5.780000e-05
0.2025        	5.780000e-05
0.203         	5.780000e-05
0.2035        	5.780000e-05
0.204         	5.780000e-05
0.2045        	5.780000e-05
0.205         	5.780000e-05
0.2055        	5.780000e-05
0.206         	5.780000e-05
0.2065        	5.780000e-05
0.207         	5.780000e-05
0.2075        	5.780000e-05
0.208         	5.780000e-05
0.2085        	5.780000e-05
0.209         	5.780000e-05
0.2095        	5.780000e-05
0.21          	5.780000e-05
0.2105        	5.780000e-05
0.211         	5.780000e-05
0.2115        	5.780000e-05
0.212         	5.780000e-05
0.2125        	5.780000e-05
0.213         	5.780000e-05
0.2135        	5.780000e-05
0.214         	5.780000e-05
0.2145        	5.780000e-05
0.215         	5.780000e-05
0.2155        	5.780000e-05
0.216         	5.780000e-05
0.2165        	5.780000e-05
0.217         	5.780000e-05
0.2175        	5.780000e-05
0.218         	5.780000e-05
0.2185        	5.780000e-05
0.219         	5.780000e-05
0.2195        	5.780000e-05
0.22          	5.780000e-05
0.2205        	5.780000e-05
0.221         	5.780000e-05
0.2215        	5.780000e-05
0.222         	5.780000e-05
0.2225        	5.780000e-05
0.223         	5.780000e-05
0.2235        	5.780000e-05
0.224         	5.780000e-05
0.2245        	5.780000e-05
0.225         	5.780000e-05
0.2255        	5.780000e-05
0.226         	5.780000e-05
0.2265        	5.780000e-05
0.227         	5.780000e-05
0.2275        	5.780000e-05
0.228         	5.780000e-05
0.2285        	5.780000e-05
0.229         	5.780000e-05
0.2295        	5.780000e-05
0.23          	5.780000e-05
0.2305        	5.780000e-05
0.231         	5.780000e-05
0.2315        	5.780000e-05
0.232         	5.780000e-05
0.2325        	5.780000e-05
0.233         	5.780000e-05
0.2335        	5.780000e-05
0.234         	5.780000e-05
0.2345        	5.780000e-05
0.235         	5.780000e-05
0.2355        	5.780000e-05
0.236         	5.780000e-05
0.2365        	5.780000e-05
0.237         	5.780000e-05
0.2375        	5.780000e-05
0.238         	5.780000e-05
0.2385        	5.780000e-05
0.239         	5.780000e-05
0.2395        	5.780000e-05
0.24          	5.780000e-05
0.2405        	5.780000e-05
0.241         	5.780000e-05
0.2415        	5.780000e-05
0.242         	5.780000e-05
0.2425        	5.780000e-05
0.243         	5.780000e-05
0.2435        	5.780000e-05
0.244         	5.780000e-05
0.2445        	5.780000e-05
0.245         	5.780000e-05
0.2455        	5.780000e-05
0.246         	5.780000e-05
0.2465        	5.780000e-05
0.247         	5.780000e-05
0.2475        	5.780000e-05
0.248         	5.780000e-05
0.2485        	5.780000e-05
0.249         	5.780000e-05
0.2495        	5.780000e-05
0.25          	5.780000e-05
0.2505        	5.780000e-05
0.251         	5.780000e-05
0.2515        	5.780000e-05
0.252         	5.780000e-05
0.2525        	5.780000e-05
0.253         	5.780000e-05
0.2535        	5.780000e-05
0.254         	5.780000e-05
0.2545        	5.780000e-05
0.255         	5.780000e-05
0.2555        	5.780000e-05
0.256         	5.780000e-05
0.2565        	5.780000e-05
0.257         	5.780000e-05
0.2575        	5.780000e-05
0.258         	5.780000e-05
0.2585        	5.780000e-05
0.259         	5.780000e-05
0.2595        	5.780000e-05
0.26          	5.780000e-05
0.2605        	5.780000e-05
0.261         	5.780000e-05
0.2615        	5.780000e-05
0.262         	5.780000e-05
0.2625        	5.780000e-05
0.263         	5.780000e-05
0.2635        	5.780000e-05
0.264         	5.780000e-05
0.2645        	5.780000e-05
0.265         	5.780000e-05
0.2655        	5.780000e-05
0.266         	5.780000e-05
0.2665        	5.780000e-05
0.267         	5.780000e-05
0.2675        	5.780000e-05
0.268         	5.780000e-05
0.2685        	5.780000e-05
0.269         	5.780000e-05
0.2695        	5.780000e-05
0.27          	5.780000e-05
0.2705        	5.780000e-05
0.271         	5.780000e-05
0.2715        	5.780000e-05
0.272         	5.780000e-05
0.2725        	5.780000e-05
0.273         	5.780000e-05
0.2735        	5.780000e-05
0.274         	5.780000e-05
0.2745        	5.780000e-05
0.275         	5.780000e-05
0.2755        	5.780000e-05
0.276         	5.780000e-05
0.2765        	5.780000e-05
0.277         	5.780000e-05
0.2775        	5.780000e-05
0.278         	5.780000e-05
0.2785        	5.780000e-05
0.279         	5.780000e-05
0.2795        	5.780000e-05
0.28          	5.780000e-05
0.2805        	5.780000e-05
0.281         	5.780000e-05
0.2815        	5.780000e-05
0.282         	5.780000e-05
0.2825        	5.780000e-05
0.283         	5.780000e-05
0.2835        	5.780000e-05
0.284         	5.780000e-05
0.2845        	5.780000e-05
0.285         	5.780000e-05
0.2855        	5.780000e-05
0.286         	5.780000e-05
0.2865        	5.780000e-05
0.287         	5.780000e-05
0.2875        	5.780000e-05
0.288         	5.780000e-05
0.2885        	5.780000e-05
0.289         	5.780000e-05
0.2895        	5.780000e-05
0.29          	5.780000e-05
0.2905        	5.780000e-05
0.291         	5.780000e-05
0.2915        	5.780000e-05
0.292         	5.780000e-05
0.2925        	5.780000e-05
0.293         	5.780000e-05
0.2935        	5.780000e-05
0.294         	5.780000e-05
0.2945        	5.780000e-05
0.295         	5.780000e-05
0.2955        	5.780000e-05
0.296         	5.780000e-05
0.2965        	5.780000e-05
0.297         	5.780000e-05
0.2975        	5.780000e-05
0.298         	5.780000e-05
0.2985        	5.780000e-05
0.299         	5.780000e-05
0.2995        	5.780000e-05
0.3           	5.780000e-05
0.3005        	5.780000e-05
0.301         	5.780000e-05
0.3015        	5.780000e-05
0.302         	5.780000e-05
0.3025        	5.780000e-05
0.303         	5.780000e-05
0.3035        	5.780000e-05
0.304         	5.780000e-05
0.3045        	5.780000e-05
0.305         	5.780000e-05
0.3055        	5.780000e-05
0.306         	5.780000e-05
0.3065        	5.780000e-05
0.307         	5.780000e-05
0.3075        	5.780000e-05
0.308         	5.780000e-05
0.3085        	5.780000e-05
0.309         	5.780000e-05
0.3095        	5.780000e-05
0.31          	5.780000e-05
0.3105        	5.780000e-05
0.311         	5.780000e-05
0.3115        	5.780000e-05
0.312         	5.780000e-05
0.3125        	5.780000e-05
0.313         	5.780000e-05
0.3135        	5.780000e-05
0.314         	5.780000e-05
0.3145        	5.780000e-05
0.315         	5.780000e-05
0.3155        	5.780000e-05
0.316         	5.780000e-05
0.3165        	5.780000e-05
0.317         	5.780000e-05
0.3175        	5.780000e-05
0.318         	5.780000e-05
0.3185        	5.780000e-05
0.319         	5.780000e-05
0.3195        	5.780000e-05
0.32          	5.780000e-05
0.3205        	5.780000e-05
0.321         	5.780000e-05
0.3215        	5.780000e-05
0.322         	5.780000e-05
0.3225        	5.780000e-05
0.323         	5.780000e-05
0.3235        	5.780000e-05
0.324         	5.780000e-05
0.3245        	5.780000e-05
0.325         	5.780000e-05
0.3255        	5.780000e-05
0.326         	5.780000e-05
0.3265        	5.780000e-05
0.327         	5.780000e-05
0.3275        	5.780000e-05
0.328         	5.780000e-05
0.3285        	5.780000e-05
0.329         	5.780000e-05
0.3295        	5.780000e-05
0.33          	5.780000e-05
0.3305        	5.780000e-05
0.331         	5.780000e-05
0.3315        	5.780000e-05
0.332         	5.780000e-05
0.3325        	5.780000e-05
0.333         	5.780000e-05
0.3335        	5.780000e-05
0.334         	5.780000e-05
0.3345        	5.780000e-05
0.335         	5.780000e-05
0.3355        	5.780000e-05
0.336         	5.780000e-05
0.3365        	5.780000e-05
0.337         	5.780000e-05
0.3375        	5.780000e-05
0.338         	5.780000e-05
0.3385        	5.780000e-05
0.339         	5.780000e-05
0.3395        	5.780000e-05
0.34          	5.780000e-05
0.3405        	5.780000e-05
0.341         	5.780000e-05
0.3415        	5.780000e-05
0.342         	5.780000e-05
0.3425        	5.780000e-05
0.343         	5.780000e-05
0.3435        	5.780000e-05
0.344         	5.780000e-05
0.3445        	5.780000e-05
0.345         	5.780000e-05
0.3455        	5.780000e-05
0.346         	5.780000e-05
0.3465        	5.780000e-05
0.347         	5.780000e-05
0.3475        	5.780000e-05
0.348         	5.780000e-05
0.3485        	5.780000e-05
0.349         	5.780000e-05
